alt_files,brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,scrapfly,source,thumb_urls,thumbs,type,url,video
,Maytronics,,https://manuals.maytronics.com/images/pdfs/8181010-EN.pdf,,Dolphin POOLSTYLE 50i,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/3b649e068eeee88/oEP_Large-DOLPHIN-POOLSTYLE-50i-IOT.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-poolstyle-50i/99996271-PLS.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/1b65304e607d466e/original/User-manual-8180031-EN.pdf,,Dolphin Premium 40,,"
Residential Pools
",en,,,maytronics.com,,https://brand.maytronics.com/m/762ab3b690497d/EP_Large-Dolphin-Premium-40.png,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/dolphin-premium-40/99996241-PR4.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/568624a98ffc7e0d/original/User-manual-8180030-EN.pdf,,Dolphin Blue Maxi 35i,,"
Home
",en,,,maytronics.com,,https://brand.maytronics.com/m/6116ca90ac620517/EP_Large-Dolphin-Blue-Maxi-35i.jpg,Full Manual,https://www.maytronics.com/en-us/robotic-pool-cleaners/dolphin-residential-pool-cleaners/best-seller/dolphin-blue-maxi-35i/99996233-BMI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4f1fc8f58ca78736/original/UM-8151870.pdf,,Dolphin T35,,"
All Products
",en,,,maytronics.com,,https://brand.maytronics.com/m/646a84b85b08e926/EP_Large-Dolphin-T35.jpg,Full Manual,https://www.maytronics.com/en-us/store/dolphin-t35/99996240-WIN.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2bd64237bffaa531/original/User-manual-8151668-EN.pdf,,Dolphin POOLSTYLE 35,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/2500a3ed839511dd/EP_Large-DOLPHIN-POOLSTYLE-35.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-poolstyle-35/99996231-PLS.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2dc6c7aac9ab980/original/User-manual-8180034-EN.pdf,,Dolphin E40i,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1cc6fa357eafafce/EP_Large-DOLPHIN-E40i-EU.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-e40i/99996214-E4I.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4f1fc8f58ca78736/original/UM-8151870.pdf,,Dolphin Premium 30,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/6706774d34bc7a5d/EP_Large-Dolphin-Premium-30.png,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-seller-cleaners/dolphin-premium-30/99996240-PR3.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2dc6c7aac9ab980/original/User-manual-8180034-EN.pdf,,Dolphin Nautilus CC Pro,,"
Residential Pools
",en,,,maytronics.com,,https://brand.maytronics.com/m/4b4fdad7ef9c8b7f/EP_Large-Dolphin-Nautilus-CC-Pro.png,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/dolphin-nautilus-cc-pro/99996207-PCI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2dc6c7aac9ab980/original/User-manual-8180034-EN.pdf,,Dolphin Advantage PRO,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1ab5561cd0f47cc2/EP_Large-Dolphin-Advantage-PRO.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-seller-cleaners/dolphin-advantage-pro/99996207-ADP.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2bd64237bffaa531/original/User-manual-8151668-EN.pdf,,Dolphin Active 20,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/27fd80dea62ca661/EP_Large-Dolphin-Active-20.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-seller-cleaners/dolphin-active-20/99996203-USW.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/7d5ac674139de30e/original/UM-8151840.pdf,,Dolphin S200,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1c326c98eef4a131/EP_Large-Dolphin-S200.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-seller-cleaners/dolphin-s200/99996202-USW.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2dc6c7aac9ab980/original/User-manual-8180034-EN.pdf,,Dolphin Premium,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/2615aea0c163ccaa/EP_Large-Dolphin-Premium.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-seller-cleaners/dolphin-premium/99996211-PRI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/2bd64237bffaa531/original/User-manual-8151668-EN.pdf,,Dolphin POOLSTYLE 30,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1de9dd2e50eba570/EP_Large-DOLPHIN-POOLSTYLE-30.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-poolstyle-30/99996203-PLS.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/5f4bf215dd5c6cf9/original/UM-8151920.pdf,,Dolphin Active 10,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1d3c57588ac8c82b/EP_Large-Dolphin-Active-10.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-value-cleaners/dolphin-active-10/99996151-USF.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/6aca6d3942d655b1/original/UM-8151800.pdf,,Dolphin Advantage ULTRA,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/75a60d31742c87/orEP_Large-Dolphin-ADVANTAGE-ULTRA.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-seller-cleaners/dolphin-advantage-ultra/99996201-ADU.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/7ce30cf45e748205/original/UM-8151940.pdf,,Dolphin Active Solo,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/14a40b547e20e0ef/EP_Large-Dolphin-Active-Solo.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-active-solo/99996142-SOL.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/7ce30cf45e748205/original/UM-8151940.pdf,,Dolphin Explorer E20,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/67f9ad7d6d083aee/EP_Large-Dolphin-Explorer-E20.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-explorer-e20/99996148-XPB.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/7ce30cf45e748205/original/UM-8151940.pdf,,Dolphin Active 15,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/7aacefc65b40fb5f/EP_Large-Dolphin-Active-15.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-value-cleaners/dolphin-active-15/99996148-USF.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/29de184d3f07aa7b/original/UM-8151910.pdf,,Dolphin Premium 10,,"
Residential Pools
",en,,,maytronics.com,,https://brand.maytronics.com/m/2e86c921b904aff3/EP_Large-Dolphin-Premium-10.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/dolphin-premium-10/99996134-PR1.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/29de184d3f07aa7b/original/UM-8151910.pdf,,Dolphin E10,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/74655b4a618fe5ae/EP_Large-Dolphin-E10.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-e10/99996133-USF.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/29de184d3f07aa7b/original/UM-8151910.pdf,,Dolphin Premium 20,,"
Residential Pools
",en,,,maytronics.com,,https://brand.maytronics.com/m/f7005dc061d820f/EP_Large-Dolphin-Premium-20.png,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/dolphin-premium-20/99996137-PR2.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/29de184d3f07aa7b/original/UM-8151910.pdf,,Dolphin Cayman,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/15361061022108d/oEP_Large-Dolphin-Cayman.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-cayman/99996135-SPL.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/29de184d3f07aa7b/original/UM-8151910.pdf,,Dolphin S50,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/27392874a31c198d/EP_Large-Dolphin-S50.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-value-cleaners/dolphin-s50/99996131-USF.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/133feb4d49b77941/original/UM-8151930.pdf,,Dolphin Nautilus CC,,"
Best Value
",en,,,maytronics.com,,https://brand.maytronics.com/m/575628f1f9728f00/EP_Large-Dolphin-Nautilus-CC.jpg,Full Manual,https://www.maytronics.com/en-ca/robotic-pool-cleaners/dolphin-residential-pool-cleaners/best-value/dolphin-nautilus-cc/99996113-USB.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/7f9248df557fc3f4/original/UM-8151960.pdf,,Dolphin S100,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/24db4ad2fca8db7/EP_Large-Dolphin-S100.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-s100/99996121-USF.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/782d549f4ac623fc/original/UM-8151990.pdf,,Dolphin Wave 120,,"
Large Hotels and Resorts Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/369bc26449308736/EP_Large-Dolphin-Wave-120.jpg,Full Manual,https://www.maytronics.com/en-ca/store/commercial-pools/large-hotels-and-resorts-cleaners/dolphin-wave-120/9999359-W120.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4fc85330da8576b0/original/User-manual-8180035-EN.pdf,,Dolphin Zenit 30,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/3c595f2b4b660505/EP_Large-DOLPHIN-ZENIT-30-IOT-CB.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-seller-cleaners/dolphin-zenit-30/99991086-ZNI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/186731a09ce15e25/original/User-manual-8180032-EN.pdf,,Dolphin M500,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1de6d526b06b3ab/oEP_Large-DOLPHIN-M500-IOT-CB.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-seller-cleaners/dolphin-m500/99991089-FRI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4fc85330da8576b0/original/User-manual-8180035-EN.pdf,,Dolphin Explorer E40,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/6762fe4376482664/EP_Large-Dolphin-Explorer-E40.png,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-explorer-e40/99991083-XPI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/361ff3c1d9657285/original/UM-8152200.pdf,,Dolphin Wave 100,,"
Apartment Complexes and Condos Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/2fd1eb34e59a664a/EP_Large-Dolphin-Wave-100.jpg,Full Manual,https://www.maytronics.com/en-ca/store/commercial-pools/apartment-complexes-and-condos-cleaners/dolphin-wave-100/9999096X-USW.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/186731a09ce15e25/original/User-manual-8180032-EN.pdf,,Dolphin M400,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/41dc5cea336e93e6/EP_Large-DOLPHIN-M400-IOT-CB.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-seller-cleaners/dolphin-m400/99991049-FRI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/186731a09ce15e25/original/User-manual-8180032-EN.pdf,,Dolphin M400,,"
Best Performance Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/41dc5cea336e93e6/EP_Large-Dolphin-M400.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-performance-cleaners/dolphin-m400/99991046-USI.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4affee30fc37cb11/original/User-Manual-8159110-EN.pdf,,Dolphin LIBERTY 300,,"
Best Seller Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/11809d5362e23cd9/EP_Large-Dolphin-LIBERTY-300.webp,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-seller-cleaners/dolphin-liberty-300/99998150-US.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/5b66ca503a8a8ac8/original/UM-8151950.pdf,,Dolphin Wave 140,,"
Large Hotels and Resorts Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/6bf83b6375cbcbc7/EP_Large-Dolphin-Wave-140.jpg,Full Manual,https://www.maytronics.com/en-ca/store/commercial-pools/large-hotels-and-resorts-cleaners/dolphin-wave-140/99997140-US.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4affee30fc37cb11/original/User-Manual-8159110-EN.pdf,,Dolphin LIBERTY 200,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1f3a165e00510429/EP_Large-Dolphin-LIBERTY-200.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-value-cleaners/dolphin-liberty-200/99998100-US.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4affee30fc37cb11/original/User-Manual-8159110-EN.pdf,,Dolphin LIBERTY 200,,"
Best Value Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/1f3a165e00510429/EP_Large-DOLPHIN-LIBERTY-200-EU-DARK.jpg,Full Manual,https://www.maytronics.com/en-ca/usdurlpage-showciddolphin-liberty-200_99998100-euusd/99998100-EU.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/6e600f9135a5daf8/original/User-manual-8151457-EN.pdf,,Dolphin Wave 200 XL,,"
Large Hotels and Resorts Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/6553b67a4117aba1/EP_Large-Dolphin-Wave-200-XL.jpg,Full Manual,https://www.maytronics.com/en-ca/store/commercial-pools/large-hotels-and-resorts-cleaners/dolphin-wave-200-xl/99997201-US.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/12ed672533b42ef9/original/User-manual-8180074-EN.pdf,,Dolphin Wave 90i,,"
Dolphin Commercial Pool Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/61f8190709260f2e/EP_Large-Dolphin-Wave-90i.png,Full Manual,https://www.maytronics.com/en-ca/robotic-pool-cleaners/dolphin-commercial-pool-cleaners/dolphin-wave-90i/99996890-US.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4e0708b685264a06/original/User-manual-8181000-EN.pdf,,Dolphin M700,,"
Best Performance Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/482e59aa718f0d28/EP_Large-DOLPHIN-M700-EU.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-performance-cleaners/dolphin-m700/99996710-EU.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/4e0708b685264a06/original/User-manual-8181000-EN.pdf,,Dolphin Explorer E70,,"
Best Performance Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/58489caeee807247/EP_Large-Dolphin-Explorer-E70.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-performance-cleaners/dolphin-explorer-e70/99996712-XP.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/25734c72284ac24c/original/User-manual-8180002-EN.pdf,,Dolphin Active 60,,"
Best Performance Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/3a39d698d2ba3d89/EP_Large-Dolphin-Active-60.jpg,Full Manual,https://www.maytronics.com/en-ca/store/residential-pools/best-performance-cleaners/dolphin-active-60/99996614-US.html?x2c=D2C,
,Maytronics,,https://brand.maytronics.com/m/25734c72284ac24c/original/User-manual-8180002-EN.pdf,,Dolphin E60i,,"
Best Performance Cleaners
",en,,,maytronics.com,,https://brand.maytronics.com/m/2a1571abe71c9ac5/EP_Large-DOLPHIN-E60i.jpg,Full Manual,https://www.maytronics.com/en-us/store/residential-pools/best-performance-cleaners/dolphin-e60i/99996614-EU.html?x2c=D2C,
