alt_files,brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,scrapfly,source,thumb_urls,thumbs,type,url,video
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/LEISURE_3W_USER_MANUAL_V2.01_EN.pdf?v=1614339758,,Leisure 3W,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-leisure-3w-mini-projector,
,VANKYO,,[None],,Leisure 430,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-leisure-430-projector-white,
,VANKYO,,[None],,360° Rotation,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-360-rotation-desktop-stand,
,VANKYO,,[None],,Leisure 510PW,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-leisure-510pw-native-1080p-projector-5g-wifi-movie-projector,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/LEISURE_3_V1.01_EN.pdf?v=1658474430,,Leisure 3,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-leisure-3-projector,
,VANKYO,,[None],,UST Floor,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-ust-floor-rising-screen-84-motorized,
,VANKYO,,[None],,Projector Screen,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-projector-screen-100-inches,
,VANKYO,,[None],,WT50 Aluminum,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-wt50-aluminum-tripod-projector-adjustable-stand,
,VANKYO,,[None],,Stay True,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-projector-screen-with-tripod,
,VANKYO,,[None],,Projector Screen,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-100-inches-projector-screen,
